"reino","filo","classe","ordem","familia","genero","especie","subespecie","nome_cientifico_anterior","autor","nome_comum","grupo","mesano_avaliacao","categoria","possivemente_extinta","criterio","justificativa","endemica_brasil","consta_em_lista_nacional_oficial","estado","regiao","bioma","bacia_hidrografica","unidade_de_conservacao_federal","unidade_de_conservacao_estadual","rppn","migratoria","tendencia_populacional","ameaca","uso","acao_conservacao","plano_de_acao","listas_e_convencoes","altitudeminmax","barimetriaminmax"
"Animalia","Chordata","Amphibia","Anura","Phyllomedusidae","Phasmahyla","Phasmahyla timbo","","Phasmahyla timbo","Cruz, Napoli & Fonseca, 2008","Perereca-das-folhagens","Anfíbios","11/2025","Quase Ameaçada","","","","Sim","Não","Bahia","|Nordeste|","Mata Atlântica","Sub-bacia Itapecuru-Paraguaçu","","ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA, ESTAÇÃO ECOLÓGICA ESTADUAL WENCESLAU GUIMARÃES","","Não","Estável","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.2 - Agricultura em pequenas propriedades
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.2 - Pecuária em pequenas propriedades
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.1 - Uso intencional - subsistência/pequena escala
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios","","Plano de Ação Nacional (PAN), Proteção de locais/áreas, Proteção de recursos/habitat","Plano de Ação Nacional para a Conservação da Herpetofauna Ameaçada da Mata Atlântica Nordestina, Plano de Ação Nacional para a Conservação da Herpetofauna do Nordeste - 2º ciclo","","",""
"Animalia","Chordata","Actinopterygii","Siluriformes","Heptapteridae","Phreatobius","Phreatobius dracunculus","","Phreatobius dracunculus","Shibatta, Muriel-Cunha & de Pinna, 2007","Bagre-cego","Peixes Continentais","09/2021","Quase Ameaçada","","","Phreatobius dracunculus é endêmica do Brasil, descrita originalmente a partir de exemplares coletados em cisternas em um assentamento rural (assentamento Rio Pardo) em ambiente freático, na drenagem do rio Branco, tributário do rio Jaci-Paraná, bacia do rio Madeira, estado de Rondônia. A extensão de ocorrência (EOO) calculada para a espécie foi de 444 km2, e a área de ocupação (AOO) foi calculada em 12 km2. Entretanto, tendo em vista que se trata de uma espécie que tem como habitat o ambiente freático, é possível que a sua área de distribuição seja maior. O ambiente freático está sujeito a diversos impactos decorrentes de poluição e excesso de retirada de água para fins de irrigação, como ocorre na região. As grandes alterações ambientais ocorridas na área de distribuição da espécie podem representar ameaças à sua população e caracterizam declínio continuado da qualidade do habitat. No entanto, não há informações sobre fragmentação da população, e não é possível delimitar o número de localizações. Portanto, Phreatobius dracunculus foi categorizada como Quase Ameaçada (NT), aproximando-se de Em Perigo pelos critérios B1ab(iii)+2ab(iii).","Sim","Não","Rondônia","|Norte|","Amazônia","Sub-bacia Madeira","","","","Não","Desconhecida","7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água
7.2.7 - Captação de água subterrânea - uso na agricultura
9 - Poluição
9.1 - Doméstica e urbana - escoamento de água","","","","","",""
"Animalia","Chordata","Actinopterygii","Siluriformes","Heptapteridae","Phreatobius","Phreatobius sanguijuela","","","Fernandez, Saucedo, Carvajal-Vallejos & Schaefer, 2007","","Peixes Continentais","09/2021","Quase Ameaçada","","","Phreatobius sanguijuela foi descrita de cisternas situadas na Comunidade de Porvenir, perto do rio Paraguá, Santa Cruz, Bolívia, em 2007. No Brasil, a espécie foi registrada em 20216 no sul da Serra dos Pacaás Novos, em cisternas domésticas na área do rio Cautarinho, bacia do rio Guaporé, próximo a São Francisco do Guaporé, estado de Rondônia. Tendo em vista que se trata de uma espécie que tem como habitat o ambiente freático, é possível que a área de distribuição de P. sanguijuela no Brasil seja maior. Até o momento, a Extensão de Ocorrência (EOO) calculada e conhecida é de 821 km2, e a Área de Ocupação (AOO), de 16 km2. A espécie pode ser localmente abundante, pois até 14 indivíduos foram coletados em uma mesma cisterna. O ambiente freático está sujeito a diversos impactos decorrentes de poluição e excesso de retirada de água para fins de irrigação, como ocorre na região. As grandes alterações ambientais ocorridas na área de distribuição da espécie podem representar ameaças à sua população e caracterizam declínio continuado da qualidade do habitat. Porém, não há informações sobre fragmentação da população, e não é possível delimitar o número de localizações. Portanto, P. sanguijuela foi categorizada como Quase Ameaçada (NT), aproximando-se de Em Perigo (EN) pelos critérios B1b(iii)+B2ab(iii).","Não","Não","Rondônia","|Norte|","Amazônia","Sub-bacia Madeira","","","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água
7.2.7 - Captação de água subterrânea - uso na agricultura
9 - Poluição
9.1 - Doméstica e urbana - escoamento de água
9.1.3 - Tipo desconhecido
9 - Poluição
9.3 - Agropecuária e florestal
9.3.4 - Tipo desconhecido","","","","","",""
"Animalia","Chordata","Amphibia","Anura","Hylidae","Phyllodytes","Phyllodytes brevirostris","","Phyllodytes brevirostris","Peixoto & Cruz, 1988","","Anfíbios","11/2018","Quase Ameaçada","","","Phyllodytes brevirostris é endêmica do Brasil, conhecida de poucas localidades da Mata Atlântica dos estados da Paraíba e Pernambuco. Sua extensão de ocorrência foi estimada em 2.209 km2. Trata-se de espécie bromelígena, que possui reprodução associada às bromélias. A coleta ilegal dessas plantas é uma ameaça, assim como a perda, fragmentação e degradação do hábitat da espécie, provocadas pela expansão da atividades agropecuárias e extração de madeira. Contudo, não há indícios de que a população da espécie esteja severamente fragmentada. Assim, Phyllodytes brevirostris aproxima-se de Em Perigo (EN) pelo critério B1b(iii) e, por isso, foi avaliada como Quase Ameaçada (NT).","Sim","Não","Paraíba, Pernambuco","|Nordeste|","Caatinga, Mata Atlântica","Sub-bacia Litoral AL PE PB
Sub-bacia Paraíba","","","","Não","Desconhecida","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
5 - Uso de recursos biológicos
5.2 - Coleta de plantas terrestres
5.2.2 - Efeitos indiretos (a espécie não é o alvo)
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.3 - Efeitos indiretos - subsistência/pequena escala","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação da Herpetofauna Ameaçada da Mata Atlântica Nordestina, Plano de Ação Nacional para a Conservação da Herpetofauna do Nordeste - 2º ciclo","","",""
"Animalia","Chordata","Amphibia","Anura","Hylidae","Phyllodytes","Phyllodytes gyrinaethes","","Phyllodytes gyrinaethes","Peixoto, Caramaschi & Freire, 2003","Perereca-das-bromélias","Anfíbios","09/2018","Quase Ameaçada","","","Phyllodytes gyrinaethes é endêmica do Brasil, conhecida de poucas localidades na Mata Atlântica dos estados de Alagoas e de Pernambuco. Sua extensão de ocorrência foi estimada em 2.232 km2. Trata-se de espécie bromelígena, associada a bromélias de solo e epífitas. A retirada de bromélias é uma ameaça, e seu hábitat também sofre declínio da qualidade em função do desenvolvimento agrícola, assentamentos humanos e exploração madeireira. Todavia, a espécie ocorre em unidades de conservação, inclusive de proteção integral, e não há indícios de que sua população esteja severamente fragmentada. Assim, Phyllodytes gyrinaethes aproxima-se de Em Perigo (EN) pelo critério B1b(iii) e, por isso, foi avaliada como Quase Ameaçada (NT).","Sim","Sim","Alagoas, Pernambuco","|Nordeste|","Caatinga, Mata Atlântica","Sub-bacia Litoral AL PE PB","ESEC de Murici","ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ","RPPN Frei Caneca","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.4 - Assentamentos e pequenas propriedades rurais
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
5 - Uso de recursos biológicos
5.2 - Coleta de plantas terrestres
5.2.2 - Efeitos indiretos (a espécie não é o alvo)
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.5 - Motivação desconhecida","","Identificação de novas áreas protegidas, Meios de subsistência, economia e outros incentivos, Normas e códigos de referência do setor privado, Plano de Ação Nacional (PAN), Políticas e regulamentações, Proteção de locais/áreas, Proteção de recursos/habitat","Plano de Ação Nacional para a Conservação da Herpetofauna Ameaçada da Mata Atlântica Nordestina, Plano de Ação Nacional para a Conservação da Herpetofauna do Nordeste - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014","",""
"Animalia","Chordata","Amphibia","Anura","Hylidae","Phyllodytes","Phyllodytes iuna","","","Santos, Roseno, Solé & Dias, 2023","","Anfíbios","11/2025","Quase Ameaçada","","","Phyllodytes iuna é endêmica do Brasil, conhecida para interior e entorno da Estação Ecológica de Wenceslau Guimarães, entre 650 e 800 metros de altitude, e para a Fazenda Juliana, no mumicípio de Igrapiúna, na Mata Atlântica do estado da Bahia. Fragmentos nas proximidades e entre os registros já foram amostrados, mas nao há registros adicionais. A extensão de ocorrência da espécie foi estimada em 263 km². A espéie reproduz em bromélias e depende de florestas bem preservadas. No entorno da ESEC e entre as duas localidades, a paisagem é formada por um mosaico de florestas em diferentes estados de conservação, cabrucas, plantações e pastagens em pequena escala. A conversão das cabrucas sombreadas para cabrucas de pleno sol ou para outros usoso do solo afetam o habitat da espécie, e provocam declínio continuado da qualidade do seu habitat. No enanto, na ESEC não há ameaças evidestes, e ainda há certa cobertura ao longo da distribuição, não havendo evidências de que a população esteja severamente fragmentada. Não é possível definir localizações a partir das ameaças. Portanto, Phyllodytes iuna foi avaliada como Quase Ameaçada.","Sim","Não","Bahia","|Nordeste|","Mata Atlântica","Sub-bacia Itapecuru-Paraguaçu","","ESTAÇÃO ECOLÓGICA ESTADUAL WENCESLAU GUIMARÃES","","Não","Desconhecida","2 - Agropecuária e Aquacultura
2.2 - Silvicultura
2.2.3 - Plantações em escala desconhecida
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.5 - Motivação desconhecida","","","","","650 , 850",""
"Animalia","Chordata","Amphibia","Anura","Hylidae","Phyllodytes","Phyllodytes punctatus","","Phyllodytes punctatus","Caramaschi & Peixoto, 2004","Perereca-das-bromélias","Anfíbios","09/2018","Quase Ameaçada","","","Phyllodytes punctatus é endêmica do Brasil, conhecida de poucas localidades na Mata Atlântica do estado de Sergipe, e sua extensão de ocorrência foi estimada em 857 km2. A espécie é restrita a ambientes de restinga aberta, sendo encontrada exclusivamente em bromélias. Nos últimos anos, a vegetação nativa ao longo de sua distribuição vem sofrendo redução em função do avanço de atividades agropecuárias e urbanização, provocando declínio contínuo da qualidade do hábitat da espécie. Além disso, a coleta ilegal de bromélias, que ocorre inclusive dentro de áreas protegidas, é uma séria ameaça. No entanto, não há indícios de que a população esteja severamente fragmentada. Assim, Phyllodytes punctatus aproxima-se de Em Perigo (EN) pelo critério B1b(iii) e, por isso, foi avaliada como Quase Ameaçada (NT).","Sim","Não","Sergipe","|Nordeste|","Mata Atlântica","Sub-bacia Litoral SE
Sub-bacia São Francisco Baixo","PARNA da Serra de Itabaiana, REBIO Santa Isabel","","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
5 - Uso de recursos biológicos
5.2 - Coleta de plantas terrestres
5.2.2 - Efeitos indiretos (a espécie não é o alvo)
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação da Herpetofauna Ameaçada da Mata Atlântica Nordestina","","",""
"Animalia","Cnidaria","Anthozoa","Alcyonacea","Gorgoniidae","Phyllogorgia","Phyllogorgia dilatata","","Phyllogorgia dilatata","(Esper, 1806)","Orelha-de-elefante, palma.","Invertebrados Marinhos","10/2025","Quase Ameaçada","","","Phyllogorgia dilatata é endêmica do Brasil, registrada entre o Maranhão e o Rio de Janeiro, incluindo Atol das Rocas, Arquipélago de Fernando de Noronha e Ilha de Trindade, em profundidades de 3 a 47 m. Os poucos dados populacionais existentes indicam declínios em algumas localidades no Sudeste do Brasil e no Arquipélago de Fernando de Noronha não foi mais registrada no período de 2012-2022. As principais ameaças à espécie são os eventos de anomalias térmicas, além da pesca incidental de linha e emalhe de fundo, espécies exóticas, doenças e poluição marinha, que podem afetar sinergicamente sua população. Apesar da escassez de dados quantitativos, há evidências de que as populações de P. dilatata são negativamente impactadas por eventos de estresse térmico, com registros de mortalidade. Esses eventos têm se tornado mais intensos, frequentes e duradouros e há projeções futuras de que este impacto irá continuar. Modelagens de distribuição futura para P. dilatata projetam um declínio de pelo menos 21% na probabilidade de ocorrência em sua área de distribuição até 2050 diante do cenário moderado de mudanças climáticas e de até 48% num cenário mais drástico. Portanto, considerando que os cenários projetados de mudanças climáticas devem levar a uma redução da população próxima de 30 % nas próximas três gerações (critério A3c), P. dilatata foi categorizada como Quase Ameaçada (NT).","Sim","Não","Bahia, Ceará, Espírito Santo, Maranhão, Pernambuco, Rio de Janeiro, Rio Grande do Norte","|Nordeste|Sudeste|","Sistema Costeiro-Marinho","","PARNA Marinho de Fernando de Noronha, REBIO do Atol das Rocas, RESEX Marinha do Arraial do Cabo","ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS, PARQUE ESTADUAL DA COSTA DO SOL, PARQUE ESTADUAL MARINHO DO PARCEL DE MANUEL LUíS","","","Declinando","11 - Mudanças e extremos climáticos
5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
8 - Espécies invasoras
problemáticas e doenças
8.1 - Espécies exóticas
9 - Poluição","14 - Artesanato
jóias
objetos decorativos
colecionismo
5 - Medicina humana ou veterinária","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para Conservação dos Ambientes Coralíneos do Brasil","","","3 , 47"
"Animalia","Chordata","Mammalia","Rodentia","Echimyidae","Phyllomys","Phyllomys kerri","","Phyllomys kerri","(Moojen, 1950)","Kerr’s Atlantic Tree-rat, Rato-da-árvore","Mamíferos","09/2021","Quase Ameaçada","","","Phyllomys kerri é endêmica do Brasil, conhecida apenas de dois municípios na Serra do Mar, em Ubatuba e Bananal, no estado de São Paulo. Sua extensão de ocorrência (EOO) é calculada em 518 km&sup2; e sua área de ocupação (AOO) é estimada em 112 km&sup2;. Apesar da região abranger um mosaico de Unidades de Conservação, sua distribuição é restrita, e as ameaças pontuais incidentes sobre parte de sua distribuição, sobretudo a expansão urbana, com a redução e declínio da qualidade de seu habitat, vem pressionando a espécie. Por se aproximar de Em Perigo (EN) pelo critério B2b(iii), Phyllomys kerri foi categorizada como Quase Ameaçada (NT).","Sim","Não","São Paulo","|Sudeste|","Mata Atlântica","Sub-bacia Litoral SP
Sub-bacia Paraíba do Sul","PARNA da Serra da Bocaina","ESTAÇÃO ECOLÓGICA BANANAL, PARQUE ESTADUAL DA SERRA DO MAR","","Desconhecido","Desconhecida","12 - Outras ameaças
1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.5 - Motivação desconhecida
8 - Espécies invasoras
problemáticas e doenças
8.1 - Espécies exóticas
8.1.1 - Espécie conhecida
8.1.1.2 - Predadores
8 - Espécies invasoras
problemáticas e doenças
8.8 - Doenças de causas desconhecidas","","","","","1200",""
"Animalia","Chordata","Mammalia","Rodentia","Echimyidae","Phyllomys","Phyllomys lundi","","Phyllomys lundi","Leite, 2003","Lund’s Atlantic tree-rat, Rato-da-árvore","Mamíferos","09/2021","Quase Ameaçada","","B2ab(iii,iv)","Phyllomys lundi é endêmica do Brasil, conhecida de apenas três localidades nos estados de Minas Gerais e Rio de Janeiro, sendo uma delas uma Unidade de Conservação. A espécie é rara e de difícil detecção pelos métodos tradicionais de captura. Sua extensão de ocorrência (EOO) é calculada em 23.185 km&sup2;. A área de distribuição da espécie é afetada, sobretudo, pela expansão das atividades urbanas e agrícolas, que promovem redução e fragmentação do habitat remanescente. Por se aproximar de Vulnerável (VU) pelo critério B1ab(iii), Phyllomys lundi foi categorizada como Quase Ameaçada (NT).","Sim","Sim","Minas Gerais, Rio de Janeiro","|Sudeste|","Mata Atlântica","Sub-bacia Doce
Sub-bacia Litoral RJ
Sub-bacia Paraíba do Sul","REBIO de Poço das Antas","","","Desconhecido","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Pequenos Mamíferos de Áreas Florestais","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Mammalia","Rodentia","Echimyidae","Phyllomys","Phyllomys thomasi","","Phyllomys thomasi","(Ihering, 1897)","Giant Atlantic Tree-rat, Rato-da-árvore","Mamíferos","01/2023","Quase Ameaçada","","B1ab(iii)","Phyllomys thomasi é endêmica do Brasil e conhecida apenas da Ilha de São Sebastião, município de Ilhabela, estado de São Paulo. As ameaças à espécie estão relacionadas ao intenso crescimento populacional humano com aumento da urbanização e ocupação de áreas florestais, queimadas, uso de raticidas, introdução de animais domésticos e/ou exóticos e empreendimentos turísticos, como a construção de um teleférico. Suspeita-se que a tendência populacional desse roedor seja de declínio. A extensão de ocorrência (EOO) de 475 km², a área de ocupação (AOO) de 420 km² e o declínio continuado da qualidade do habitat causado pelos impactos identificados quase qualificam a espécie como Em Perigo (EN) pelos critérios B1b(iii)+2b(iii). Por isso, P. thomasi foi categorizada como Quase Ameaçada (NT).","Sim","Sim","São Paulo","|Sudeste|","Mata Atlântica","Sub-bacia Litoral SP","","PARQUE ESTADUAL DE ILHABELA","","Desconhecido","Declinando","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
1 - Desenvolvimento residencial e comercial
1.3 - Áreas de turismo e recreação
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.3 - Tendência desconhecida
8 - Espécies invasoras
problemáticas e doenças
8.1 - Espécies exóticas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Mamíferos da Mata Atlântica Central, Plano de Ação Nacional para a Conservação dos Pequenos Mamíferos de Áreas Florestais","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","0 , 1379",""
"Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Physalaemus","Physalaemus caete","","Physalaemus caete","Pombal & Madureira, 1997","","Anfíbios","09/2018","Quase Ameaçada","","","Physalaemus caeteé endêmica do Brasil, conhecida de poucas localidades na Mata Atlântica dos estados de Alagoas e Pernambuco, com extensão de ocorrência estimada em 3.242 km2. A espécie é encontrada na serrapilheira de florestas úmidas, em torno das lagoas. Ao longo de sua distribuição, há perda de vegetação nativa em decorrência da expansão agropastoril e de assentamentos humanos, inclusive dentro das unidades de conservação onde a espécie ocorre. Essas perturbações no ambiente causam declínio contínuo da área e da qualidade do hábitat da espécie, no entanto, há mais de dez localizações e não é possível sua população esteja severamente fragmentada. Sendo assim, Physalaemus caete aproxima-se de Em Perigo (EN) pelo critério B1b(iii) e, por isso, foi avaliada como Quase Ameaçada (NT).","Sim","Sim","Alagoas, Pernambuco","|Nordeste|","Mata Atlântica","Sub-bacia Litoral AL PE PB","ESEC de Murici","ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE, ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
1 - Desenvolvimento residencial e comercial
1.4 - Assentamentos e pequenas propriedades rurais
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida","","Identificação de novas áreas protegidas, Implementação de áreas protegidas, Meios de subsistência, economia e outros incentivos, Normas e códigos de referência do setor privado, Plano de Ação Nacional (PAN), Políticas e regulamentações, Proteção de locais/áreas","Plano de Ação Nacional para a Conservação da Herpetofauna Ameaçada da Mata Atlântica Nordestina, Plano de Ação Nacional para a Conservação da Herpetofauna do Nordeste - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014","",""
"Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Physalaemus","Physalaemus rupestris","","Physalaemus rupestris","Caramaschi, Carcerelli & Feio, 1991","","Anfíbios","11/2025","Quase Ameaçada","","","","Sim","Não","Minas Gerais","|Sudeste|","Mata Atlântica","Sub-bacia Paraíba do Sul","","","","Não","Declinando","7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios","","Conscientização/comunicação, Manejo de locais/áreas, Plano de Ação Nacional (PAN), Proteção de recursos/habitat","Plano de Ação Nacional para conservação da Herpetofauna Ameaçada da Mata Atlântica da Região Sudeste do Brasil","","1200 , 1700",""
"Animalia","Chordata","Actinopterygii","Characiformes","Characidae","Piaractus","Piaractus mesopotamicus","","Piaractus mesopotamicus","(Holmberg, 1887)","caranha, pacu, pacu-caranha, pacu-guaçu","Peixes Continentais","06/2021","Quase Ameaçada","","","Piaractus mesopotamicus é amplamente distribuída nas bacias dos rios Paraguai e Paraná, no Brasil, Argentina, Bolívia, Paraguai e Uruguai. No Brasil, ocorre nos estados de Mato Grosso, Mato Grosso do Sul, Goiás, Minas Gerais, São Paulo e Paraná. Além da distribuição natural, há também registros provenientes de solturas ou escapes de piscicultura nas bacias dos rios Amazonas, Tocantins, Doce, Jequitinhonha, Itabapoana, Iguaçu e Uruguai, nos estados do Pará, Amazonas, Tocantins, Bahia, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Rio de Janeiro, Paraná, Santa Catarina e Rio Grande do Sul. As subpopulações das bacias dos rios Paraná e Paraguai apresentam situações bem distintas quanto ao estado de conservação. Na bacia do alto rio Paraguai, a espécie é frequente e abundante, extremamente apreciada na pesca e a segunda espécie em capturas. Houve indicativos de sobrepesca do pacu na década de 90, porém atualmente as capturas estão estáveis na região. Em 2018, foram capturadas cerca de 820 toneladas de pacu pelos pescadores profissionais artesanais na RH Paraguai de Mato Grosso e Mato Grosso do Sul. Apesar da estabilidade populacional, nesta bacia há registros de híbridos, desmatamento em taxas contínuas e a ameaça potencial dada pela construção de novas hidrelétricas e PCHs. No alto rio Paraná, por sua vez, a situação da espécie é pior. Acredita-se que as linhagens naturais estejam muito reduzidas, pois os registros atuais, em sua maioria, são exemplares provenientes de piscicultura e/ou repovoamento, com origem em hibridações. Muitas introduções e escapes de exemplares cultivados e híbridos e solturas do alóctone tambaqui têm potencial para causar hibridações, com prejuízos ao patrimônio genético das populações selvagens e, consequentemente, ao rendimento pesqueiro. Na piscicultura, estudos genéticos publicados em 2011 indicam a prevalência de híbridos entre P. mesopotamicus, P. brachypomus e Colossoma macropomum que, em geral, são os indivíduos utilizados em repovoamentos. Além da ameaça representada pelas hibridizações, Piaractus mesopotamicus é impactada principalmente por barramentos decorrentes de empreendimentos hidrelétricos e pela destruição da mata ciliar por se tratar de uma espécie frugívora. As subpopulações brasileiras destas duas bacias, Paraguai e Paraná, não possuem interconectividade e não se esperam aportes para a subpopulação do alto rio Paraná, totalmente comprometida pela fragmentação causada pelos sucessivos barramentos. O tempo geracional da espécie foi estimado em cerca de seis anos. Considerando o período de três gerações (18 anos) a partir de 2011, o aumento de eventos de repovoamento com híbridos associado ao desmatamento continuado da mata ciliar, suspeita-se de um declínio da linhagem selvagem de pacu de pelo menos 50% para a bacia do alto rio Paraná. Embora a bacia do rio Paraná tenha aproximadamente o dobro da área da bacia do rio Paraguai, partiu-se do presuposto, para efeitos desta avaliação, que as populações do rio Paraná e do rio Paraguai eram originalmente de tamanho equivalente. Assim, considerando-se ambas as populações de tamanho inicial equivalente, e tendo-se a suspeita de redução de pelo menos 50% da população no alto rio Paraná no passado e futuro próximo, e de estabilidade na população do rio Paraguai, chega-se à suspeita de uma redução populacional da espécie no Brasil de 25-30% em três gerações, aproximando-se da categoria Vulnerável (VU) pelo critério A4cde, mas não atingindo o limiar de 30%. Portanto, Piaractus mesopotamicus foi categorizada como Quase Ameaçada (NT).","Não","Não","Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Paraná, São Paulo","|Centro-Oeste|Sudeste|Sul|","Amazônia, Cerrado, Mata Atlântica, Pantanal","Sub-bacia Grande
Sub-bacia Paranaíba
Sub-bacia Paranapanema
Sub-bacia Paraná RH1
Sub-bacia Tietê","APA Ilhas e Várzeas do Rio Paraná, ESEC de Taiamã, PARNA do Pantanal Mato-grossense","ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES, ÁREA DE PROTEÇÃO AMBIENTAL RIO CÊNICO ROTAS MONÇOEIRAS, PARQUE ESTADUAL DAS VÁRZEAS DO RIO IVINHEMA","CABECEIRA DO PRATA, RPPN Arara Azul, RPPN Estância Ecológica SESC - Pantanal, RPPN Estância Santa Inês, RPPN Fazenda Estância Dorochê, RPPN Fazendinha, RPPN Reserva Ecológica da Mata Fria","Sim","Declinando","3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.2 - Captura intencional - larga escala
5.4.2.2 - Linha de mão
5 - Uso de recursos biológicos
5.4.2.3 - Vara e isca viva
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas
8 - Espécies invasoras
problemáticas e doenças
8.1 - Espécies exóticas
8.1.1 - Espécie conhecida
8.1.1.3 - Hibridação","1 - Alimentação humana
1.7 - Pesca artesanal
1 - Alimentação humana
1.8 - Pesca industrial
4 - Caça/pesca esportiva","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Espécies de Peixes Ameaçadas de Extinção da Bacia do Alto Rio Paraná","","",""
